IEEE,SR_V1,SR_V2,DSR,CDSR,VICON,TIME
255.0,255.0,255.0,255.0,260.5,285.8031,1455257.0
255.0,255.0,255.0,255.0,262.7,286.8861,1455274.0
255.0,255.0,255.0,255.0,265.0,288.9912,1455291.0
255.0,262.0,262.0,264.0,270.9,291.1094,1455308.0
255.0,262.0,262.0,264.0,273.9,292.2356,1455323.6666666667
255.0,262.0,262.0,264.0,276.9,294.4525,1455339.3333333333
267.0,267.0,267.0,268.0,271.0,296.6153,1455355.0
267.0,267.0,267.0,268.0,272.3,298.9081,1455371.3333333333
267.0,267.0,267.0,268.0,273.7,300.1105,1455387.6666666667
267.0,273.0,273.0,276.0,281.9,301.1203,1455404.0
267.0,273.0,273.0,276.0,284.6,303.4762,1455421.0
267.0,273.0,273.0,276.0,287.4,304.6258,1455438.0
281.0,281.0,281.0,283.0,288.1,308.1557,1455455.0
281.0,281.0,281.0,283.0,290.4,309.3794,1455472.0
281.0,281.0,281.0,283.0,292.7,313.0452,1455489.0
281.0,290.0,290.0,291.0,296.9,313.0452,1455506.0
281.0,290.0,290.0,291.0,299.6,314.1930,1455523.3333333333
281.0,290.0,290.0,291.0,302.3,314.1930,1455540.6666666667
292.0,292.0,292.0,293.0,294.5,320.3795,1455558.0
292.0,292.0,292.0,293.0,295.2,321.5819,1455574.6666666667
292.0,292.0,292.0,293.0,295.9,324.0409,1455591.3333333333
292.0,300.0,300.0,302.0,309.0,325.2600,1455608.0
292.0,300.0,300.0,302.0,311.9,329.0212,1455624.3333333333
292.0,300.0,300.0,302.0,314.8,330.1137,1455640.6666666667
305.0,305.0,305.0,307.0,310.9,332.5322,1455657.0
305.0,305.0,305.0,307.0,312.5,333.7652,1455673.6666666667
305.0,305.0,305.0,307.0,314.2,336.0567,1455690.3333333333
305.0,311.0,311.0,314.0,319.3,337.1698,1455707.0
305.0,311.0,311.0,314.0,321.6,341.4643,1455723.3333333333
305.0,311.0,311.0,314.0,323.9,341.4643,1455739.6666666667
318.0,318.0,318.0,319.0,322.7,342.5364,1455756.0
318.0,318.0,318.0,319.0,324.3,342.5364,1455772.0
318.0,318.0,318.0,319.0,326.0,344.4949,1455788.0
318.0,321.0,321.0,323.0,325.9,347.5673,1455804.0
318.0,321.0,321.0,323.0,327.2,349.5098,1455821.3333333333
318.0,321.0,321.0,323.0,328.6,351.4886,1455838.6666666667
327.0,327.0,327.0,329.0,333.4,352.4505,1455856.0
327.0,327.0,327.0,329.0,335.4,354.3622,1455872.6666666667
327.0,327.0,327.0,329.0,337.4,356.2910,1455889.3333333333
327.0,330.0,330.0,330.0,330.7,357.2143,1455906.0
327.0,330.0,330.0,330.0,331.1,359.0543,1455923.3333333333
327.0,330.0,330.0,330.0,331.4,360.8958,1455940.6666666667
338.0,338.0,338.0,340.0,347.7,362.7056,1455958.0
338.0,338.0,338.0,340.0,350.9,363.5695,1455974.3333333333
338.0,338.0,338.0,340.0,354.1,365.4181,1455990.6666666667
338.0,340.0,340.0,339.0,339.0,367.2691,1456007.0
338.0,340.0,340.0,339.0,339.0,368.1731,1456023.0
338.0,340.0,340.0,339.0,339.0,370.0766,1456039.0
345.0,345.0,345.0,349.0,349.0,370.9795,1456055.0
345.0,345.0,345.0,349.0,349.0,372.8410,1456071.3333333333
345.0,345.0,345.0,349.0,349.0,374.7110,1456087.6666666667
345.0,352.0,352.0,353.0,355.9,375.6596,1456104.0
345.0,352.0,352.0,353.0,357.3,377.5273,1456120.3333333333
345.0,352.0,352.0,353.0,358.6,379.3189,1456136.6666666667
357.0,357.0,357.0,358.0,361.6,380.2795,1456153.0
357.0,357.0,357.0,358.0,363.3,382.1411,1456170.0
357.0,357.0,357.0,358.0,365.1,383.9120,1456187.0
357.0,359.0,359.0,359.0,359.7,384.7636,1456204.0
357.0,359.0,359.0,359.0,360.1,386.5112,1456221.0
357.0,359.0,359.0,359.0,360.4,387.3173,1456238.0
360.0,360.0,360.0,363.0,366.0,389.0251,1456255.0
360.0,360.0,360.0,363.0,367.3,391.4542,1456272.6666666667
360.0,360.0,360.0,363.0,368.7,392.2187,1456290.3333333333
360.0,370.0,370.0,373.0,380.7,394.6861,1456308.0
360.0,370.0,370.0,373.0,383.9,394.6861,1456324.3333333333
360.0,370.0,370.0,373.0,387.1,396.2802,1456340.6666666667
372.0,372.0,372.0,374.0,374.8,396.2802,1456357.0
372.0,372.0,372.0,374.0,375.1,398.6539,1456372.6666666667
372.0,372.0,372.0,374.0,375.4,400.2170,1456388.3333333333
372.0,375.0,375.0,379.0,382.8,400.9817,1456404.0
372.0,375.0,375.0,379.0,384.5,402.4743,1456420.6666666667
372.0,375.0,375.0,379.0,386.1,403.9660,1456437.3333333333
378.0,378.0,378.0,378.0,378.0,406.1185,1456454.0
378.0,378.0,378.0,378.0,378.0,406.8057,1456470.0
378.0,378.0,378.0,378.0,378.0,407.4911,1456486.0
378.0,381.0,381.0,383.0,383.0,408.1267,1456502.0
378.0,381.0,381.0,383.0,383.0,409.3790,1456522.3333333333
378.0,381.0,381.0,383.0,383.0,410.6777,1456542.6666666667
384.0,384.0,384.0,384.0,384.7,411.9265,1456563.0
384.0,384.0,384.0,384.0,385.1,413.1579,1456587.0
384.0,384.0,384.0,384.0,385.4,414.8876,1456611.0
384.0,386.0,386.0,387.0,389.3,416.0778,1456635.0
384.0,386.0,386.0,387.0,390.3,416.0778,1456641.6666666667
384.0,386.0,386.0,387.0,391.3,416.0778,1456648.3333333333
390.0,390.0,390.0,390.0,392.3,417.8673,1456655.0
390.0,390.0,390.0,390.0,393.3,417.8673,1456671.3333333333
390.0,390.0,390.0,390.0,394.2,419.5691,1456687.6666666667
390.0,391.0,391.0,393.0,395.4,420.1173,1456704.0
390.0,391.0,391.0,393.0,396.4,421.3012,1456720.3333333333
390.0,391.0,391.0,393.0,397.4,421.7817,1456736.6666666667
398.0,398.0,398.0,399.0,403.6,423.0025,1456753.0
398.0,398.0,398.0,399.0,405.6,424.1142,1456769.3333333333
398.0,398.0,398.0,399.0,407.6,425.1626,1456785.6666666667
398.0,400.0,400.0,403.0,406.0,425.7286,1456802.0
398.0,400.0,400.0,403.0,407.3,426.7054,1456818.3333333333
398.0,400.0,400.0,403.0,408.6,427.1929,1456834.6666666667
404.0,404.0,404.0,405.0,406.4,428.1208,1456851.0
404.0,404.0,404.0,405.0,407.1,429.0000,1456868.3333333333
404.0,404.0,404.0,405.0,407.8,429.8896,1456885.6666666667
404.0,407.0,407.0,407.0,408.5,430.2680,1456903.0
404.0,407.0,407.0,407.0,409.1,432.1359,1456920.0
404.0,407.0,407.0,407.0,409.8,432.1359,1456937.0
406.0,406.0,406.0,407.0,407.0,432.7318,1456954.0
406.0,406.0,406.0,407.0,407.0,432.7318,1456970.6666666667
406.0,406.0,406.0,407.0,407.0,433.3772,1456987.3333333333
406.0,409.0,409.0,411.0,414.1,433.6684,1457004.0
406.0,409.0,409.0,411.0,415.4,434.2558,1457020.6666666667
406.0,409.0,409.0,411.0,416.7,434.7990,1457037.3333333333
413.0,413.0,413.0,414.0,416.3,435.2662,1457054.0
413.0,413.0,413.0,414.0,417.3,435.5536,1457070.0
413.0,413.0,413.0,414.0,418.3,435.9679,1457086.0
413.0,413.0,413.0,415.0,415.7,436.1757,1457102.0
413.0,413.0,413.0,415.0,416.1,436.6307,1457118.3333333333
413.0,413.0,413.0,415.0,416.4,436.8069,1457134.6666666667
418.0,418.0,418.0,420.0,423.6,437.1928,1457151.0
418.0,418.0,418.0,420.0,425.4,437.6125,1457168.0
418.0,418.0,418.0,420.0,427.1,437.8194,1457185.0
418.0,419.0,419.0,420.0,420.0,438.1625,1457202.0
418.0,419.0,419.0,420.0,420.0,438.5105,1457219.3333333333
418.0,419.0,419.0,420.0,420.0,438.9956,1457236.6666666667
418.0,418.0,418.0,418.0,418.0,439.1461,1457254.0
418.0,418.0,418.0,418.0,418.0,439.2444,1457270.6666666667
418.0,418.0,418.0,418.0,418.0,439.5089,1457287.3333333333
418.0,418.0,418.0,419.0,419.0,439.6345,1457304.0
418.0,418.0,418.0,419.0,419.0,439.8591,1457321.0
418.0,418.0,418.0,419.0,419.0,440.0942,1457338.0
420.0,420.0,420.0,421.0,422.6,440.1486,1457355.0
420.0,420.0,420.0,421.0,423.2,440.2948,1457371.3333333333
420.0,420.0,420.0,421.0,423.8,440.4281,1457387.6666666667
420.0,421.0,421.0,422.0,422.8,440.4328,1457404.0
420.0,421.0,421.0,422.0,423.1,440.4839,1457420.6666666667
420.0,421.0,421.0,422.0,423.4,440.5230,1457437.3333333333
420.0,420.0,420.0,421.0,421.0,440.5215,1457454.0
420.0,420.0,420.0,421.0,421.0,440.5004,1457470.3333333333
420.0,420.0,420.0,421.0,421.0,440.4718,1457486.6666666667
420.0,423.0,423.0,424.0,424.0,440.4360,1457503.0
420.0,423.0,423.0,424.0,424.0,440.3305,1457519.6666666667
420.0,423.0,423.0,424.0,424.0,440.2000,1457536.3333333333
422.0,422.0,422.0,423.0,423.0,440.1065,1457553.0
422.0,422.0,422.0,423.0,423.0,439.9428,1457570.0
422.0,422.0,422.0,423.0,423.0,439.6521,1457587.0
422.0,418.0,418.0,417.0,412.5,439.4872,1457604.0
422.0,418.0,418.0,417.0,410.5,439.3506,1457621.0
422.0,418.0,418.0,417.0,408.5,439.0677,1457638.0
417.0,417.0,417.0,419.0,419.0,438.7675,1457655.0
417.0,417.0,417.0,419.0,419.0,438.6229,1457672.0
417.0,417.0,417.0,419.0,419.0,438.2975,1457689.0
417.0,416.0,416.0,417.0,417.0,437.8683,1457706.0
417.0,416.0,416.0,417.0,417.0,437.6593,1457722.3333333333
417.0,416.0,416.0,417.0,417.0,437.4639,1457738.6666666667
415.0,415.0,415.0,416.0,416.0,436.9880,1457755.0
415.0,415.0,415.0,416.0,416.0,436.4592,1457771.6666666667
415.0,415.0,415.0,416.0,416.0,435.9170,1457788.3333333333
415.0,412.0,412.0,412.0,409.0,435.3239,1457805.0
415.0,412.0,412.0,412.0,407.7,433.2972,1457821.3333333333
415.0,412.0,412.0,412.0,406.3,433.2972,1457837.6666666667
411.0,411.0,411.0,411.0,410.3,433.2972,1457854.0
411.0,411.0,411.0,411.0,411.0,432.8898,1457870.6666666667
411.0,411.0,411.0,411.0,411.0,432.0838,1457887.3333333333
411.0,414.0,414.0,414.0,414.0,431.6480,1457904.0
411.0,414.0,414.0,414.0,414.0,431.3617,1457921.0
411.0,414.0,414.0,414.0,414.0,430.2818,1457938.0
411.0,411.0,411.0,411.0,411.0,428.8550,1457955.0
411.0,411.0,411.0,411.0,411.0,428.2870,1457972.0
411.0,411.0,411.0,411.0,411.0,427.7635,1457989.0
411.0,408.0,408.0,409.0,407.5,426.7011,1458006.0
411.0,408.0,408.0,409.0,406.8,426.2012,1458023.0
411.0,408.0,408.0,409.0,406.1,425.0844,1458040.0
406.0,406.0,406.0,407.0,405.4,424.4463,1458057.0
406.0,406.0,406.0,407.0,404.8,423.2705,1458073.3333333333
406.0,406.0,406.0,407.0,404.1,422.0522,1458089.6666666667
406.0,406.0,406.0,406.0,406.0,420.8280,1458106.0
406.0,406.0,406.0,406.0,406.0,420.1662,1458122.3333333333
406.0,406.0,406.0,406.0,406.0,419.5185,1458138.6666666667
401.0,401.0,401.0,400.0,395.5,418.8923,1458155.0
401.0,401.0,401.0,400.0,393.5,416.8488,1458171.3333333333
401.0,401.0,401.0,400.0,391.5,414.7783,1458187.6666666667
401.0,398.0,398.0,397.0,394.8,414.7783,1458204.0
401.0,398.0,398.0,397.0,393.8,413.3642,1458221.0
401.0,398.0,398.0,397.0,392.7,411.9664,1458238.0
394.0,394.0,394.0,393.0,390.1,411.1841,1458255.0
394.0,394.0,394.0,393.0,388.8,409.7395,1458272.6666666667
394.0,394.0,394.0,393.0,387.4,408.2402,1458290.3333333333
394.0,391.0,391.0,391.0,389.5,407.4806,1458308.0
394.0,391.0,391.0,391.0,388.8,405.1107,1458325.0
394.0,391.0,391.0,391.0,388.2,404.3201,1458342.0
385.0,385.0,385.0,386.0,382.2,402.6841,1458359.0
385.0,385.0,385.0,386.0,380.6,400.2137,1458377.0
385.0,385.0,385.0,386.0,379.0,400.2137,1458395.0
385.0,382.0,382.0,382.0,378.9,398.5486,1458413.0
385.0,382.0,382.0,382.0,377.5,396.8476,1458427.3333333333
385.0,382.0,382.0,382.0,376.2,395.9969,1458441.6666666667
379.0,379.0,379.0,379.0,376.7,395.1327,1458456.0
379.0,379.0,379.0,379.0,375.7,393.4118,1458472.0
379.0,379.0,379.0,379.0,374.7,391.6905,1458488.0
379.0,375.0,375.0,375.0,372.0,390.7935,1458504.0
379.0,375.0,375.0,375.0,370.7,388.1467,1458520.6666666667
379.0,375.0,375.0,375.0,369.4,387.2704,1458537.3333333333
370.0,370.0,370.0,372.0,369.8,386.3870,1458554.0
370.0,370.0,370.0,372.0,368.8,384.5634,1458570.6666666667
370.0,370.0,370.0,372.0,367.8,383.6867,1458587.3333333333
370.0,365.0,365.0,367.0,363.3,380.0108,1458604.0
370.0,365.0,365.0,367.0,361.7,380.0108,1458629.6666666667
370.0,365.0,365.0,367.0,360.0,377.2157,1458655.3333333333
361.0,361.0,361.0,364.0,361.7,374.3738,1458681.0
361.0,361.0,361.0,364.0,360.7,373.3963,1458701.0
361.0,361.0,361.0,364.0,359.7,370.5110,1458721.0
361.0,358.0,358.0,357.0,351.6,369.5440,1458741.0
361.0,358.0,358.0,357.0,349.4,368.5669,1458748.0
361.0,358.0,358.0,357.0,347.1,367.6007,1458755.0
353.0,353.0,353.0,353.0,349.9,366.6581,1458762.0
353.0,353.0,353.0,353.0,348.5,365.6635,1458776.0
353.0,353.0,353.0,353.0,347.2,363.7735,1458790.0
353.0,352.0,352.0,352.0,351.2,362.8290,1458804.0
353.0,352.0,352.0,352.0,352.0,360.9352,1458820.3333333333
353.0,352.0,352.0,352.0,352.0,359.0743,1458836.6666666667
349.0,349.0,349.0,349.0,346.8,358.0917,1458853.0
349.0,349.0,349.0,349.0,345.8,357.1952,1458869.3333333333
349.0,349.0,349.0,349.0,344.8,356.2790,1458885.6666666667
349.0,344.0,344.0,344.0,340.4,353.4998,1458902.0
349.0,344.0,344.0,344.0,338.7,351.7065,1458919.0
349.0,344.0,344.0,344.0,336.9,350.7820,1458936.0
337.0,337.0,337.0,337.0,331.9,348.9653,1458953.0
337.0,337.0,337.0,337.0,329.5,347.1478,1458970.0
337.0,337.0,337.0,337.0,327.2,346.2271,1458987.0
337.0,331.0,331.0,333.0,330.0,344.4056,1459004.0
337.0,331.0,331.0,333.0,328.7,342.5522,1459021.0
337.0,331.0,331.0,333.0,327.3,340.6500,1459038.0
330.0,330.0,330.0,332.0,331.2,339.6873,1459055.0
330.0,330.0,330.0,332.0,332.0,337.7822,1459071.6666666667
330.0,330.0,330.0,332.0,332.0,335.8442,1459088.3333333333
330.0,327.0,327.0,327.0,323.1,334.8626,1459105.0
330.0,327.0,327.0,327.0,321.4,332.8984,1459121.0
330.0,327.0,327.0,327.0,319.7,330.9068,1459137.0
319.0,319.0,319.0,318.0,311.1,329.9083,1459153.0
319.0,319.0,319.0,318.0,308.1,327.9074,1459169.3333333333
319.0,319.0,319.0,318.0,305.1,326.9117,1459185.6666666667
319.0,315.0,315.0,315.0,312.8,324.8910,1459202.0
319.0,315.0,315.0,315.0,311.8,323.8961,1459218.3333333333
319.0,315.0,315.0,315.0,310.8,321.8323,1459234.6666666667
307.0,307.0,307.0,307.0,301.2,319.7841,1459251.0
307.0,307.0,307.0,307.0,298.4,318.7574,1459268.0
307.0,307.0,307.0,307.0,295.6,316.7273,1459285.0
307.0,304.0,304.0,306.0,305.3,314.6821,1459302.0
307.0,304.0,304.0,306.0,306.0,310.5697,1459319.0
307.0,304.0,304.0,306.0,306.0,309.5496,1459336.0
301.0,301.0,301.0,301.0,297.3,309.5496,1459353.0
301.0,301.0,301.0,301.0,295.6,307.4709,1459370.3333333333
301.0,301.0,301.0,301.0,294.0,305.3885,1459387.6666666667
301.0,293.0,293.0,293.0,286.9,304.3342,1459405.0
301.0,293.0,293.0,293.0,284.3,302.2194,1459421.6666666667
301.0,293.0,293.0,293.0,281.6,300.1593,1459438.3333333333
285.0,285.0,285.0,286.0,280.6,298.0723,1459455.0
285.0,285.0,285.0,286.0,278.3,297.1089,1459471.3333333333
285.0,285.0,285.0,286.0,276.1,296.1012,1459487.6666666667
285.0,282.0,282.0,283.0,280.7,292.1966,1459504.0
285.0,282.0,282.0,283.0,279.7,290.2352,1459521.0
285.0,282.0,282.0,283.0,278.7,290.2352,1459538.0
279.0,279.0,279.0,279.0,276.0,289.2752,1459555.0
279.0,279.0,279.0,279.0,274.7,287.3199,1459570.6666666667
279.0,279.0,279.0,279.0,273.3,286.3882,1459586.3333333333
279.0,273.0,273.0,272.0,266.9,285.4707,1459602.0
279.0,273.0,273.0,272.0,264.5,280.7860,1459620.0
279.0,273.0,273.0,272.0,262.0,280.7860,1459638.0
267.0,267.0,267.0,265.0,260.0,279.8420,1459656.0
267.0,267.0,267.0,265.0,257.6,277.8904,1459672.0
267.0,267.0,267.0,265.0,255.3,275.1942,1459688.0
267.0,265.0,265.0,265.0,265.0,275.1942,1459704.0
267.0,265.0,265.0,265.0,265.0,274.2687,1459721.0
267.0,265.0,265.0,265.0,265.0,271.4510,1459738.0
261.0,261.0,261.0,262.0,262.0,269.5697,1459755.0
261.0,261.0,261.0,262.0,262.0,268.5559,1459772.0
261.0,261.0,261.0,262.0,262.0,266.6692,1459789.0
261.0,256.0,256.0,255.0,249.5,265.8104,1459806.0
261.0,256.0,256.0,255.0,247.3,263.7025,1459822.3333333333
261.0,256.0,256.0,255.0,245.1,262.7330,1459838.6666666667
251.0,251.0,251.0,251.0,247.9,259.8825,1459855.0
251.0,251.0,251.0,251.0,246.6,258.8644,1459871.3333333333
251.0,251.0,251.0,251.0,245.2,257.8964,1459887.6666666667
251.0,246.0,246.0,245.0,240.5,256.0332,1459904.0
251.0,246.0,246.0,245.0,238.5,254.1101,1459920.6666666667
251.0,246.0,246.0,245.0,236.5,253.2037,1459937.3333333333
240.0,240.0,240.0,239.0,234.6,251.3611,1459954.0
240.0,240.0,240.0,239.0,232.5,249.6101,1459970.6666666667
240.0,240.0,240.0,239.0,230.4,247.8395,1459987.3333333333
240.0,234.0,234.0,235.0,232.1,246.2281,1460004.0
240.0,234.0,234.0,235.0,230.8,245.2971,1460021.0
240.0,234.0,234.0,235.0,229.4,244.4847,1460038.0
229.0,229.0,229.0,228.0,222.8,243.5623,1460055.0
229.0,229.0,229.0,228.0,220.5,240.9970,1460072.0
229.0,229.0,229.0,228.0,218.1,239.0600,1460089.0
229.0,227.0,227.0,229.0,229.0,238.1996,1460106.0
229.0,227.0,227.0,229.0,229.0,236.3195,1460123.3333333333
229.0,227.0,227.0,229.0,229.0,234.6390,1460140.6666666667
222.0,222.0,222.0,221.0,221.0,232.6640,1460158.0
222.0,222.0,222.0,221.0,221.0,230.7016,1460175.6666666667
222.0,222.0,222.0,221.0,221.0,229.9946,1460193.3333333333
222.0,217.0,217.0,217.0,213.9,226.9594,1460211.0
222.0,217.0,217.0,217.0,212.6,225.9422,1460225.6666666667
222.0,217.0,217.0,217.0,211.2,225.0470,1460240.3333333333
214.0,214.0,214.0,214.0,211.7,222.8737,1460255.0
214.0,214.0,214.0,214.0,210.7,219.8750,1460271.6666666667
214.0,214.0,214.0,214.0,209.7,217.7298,1460288.3333333333
214.0,208.0,208.0,207.0,201.9,217.7298,1460305.0
214.0,208.0,208.0,207.0,199.5,217.7298,1460321.6666666667
214.0,208.0,208.0,207.0,197.2,213.4738,1460338.3333333333
204.0,204.0,204.0,203.0,200.1,213.4738,1460355.0
204.0,204.0,204.0,203.0,198.8,213.4738,1460371.3333333333
204.0,204.0,204.0,203.0,197.4,207.6502,1460387.6666666667
204.0,195.0,195.0,195.0,189.2,206.4924,1460404.0
204.0,195.0,195.0,195.0,186.5,205.2377,1460421.0
204.0,195.0,195.0,195.0,183.8,202.8926,1460438.0
188.0,188.0,188.0,190.0,186.3,201.8146,1460455.0
188.0,188.0,188.0,190.0,184.6,199.2750,1460472.0
188.0,188.0,188.0,190.0,182.9,196.8217,1460489.0
188.0,183.0,183.0,185.0,181.2,191.8082,1460506.0
188.0,183.0,183.0,185.0,179.6,191.8082,1460522.6666666667
188.0,183.0,183.0,185.0,178.0,190.6646,1460539.3333333333
178.0,178.0,178.0,180.0,176.1,188.2435,1460556.0
178.0,178.0,178.0,180.0,174.4,187.0280,1460572.0
178.0,178.0,178.0,180.0,172.8,184.6256,1460588.0
178.0,179.0,179.0,181.0,181.0,183.3961,1460604.0
178.0,179.0,179.0,181.0,181.0,182.2256,1460620.6666666667
178.0,179.0,179.0,181.0,181.0,177.5300,1460637.3333333333
174.0,174.0,174.0,175.0,175.0,177.5300,1460654.0
174.0,174.0,174.0,175.0,175.0,175.2571,1460670.3333333333
174.0,174.0,174.0,175.0,175.0,173.0282,1460686.6666666667
174.0,166.0,166.0,166.0,159.5,171.9096,1460703.0
174.0,166.0,166.0,166.0,156.4,169.7765,1460720.0
174.0,166.0,166.0,166.0,153.3,166.6321,1460737.0
156.0,156.0,156.0,157.0,150.4,166.6321,1460754.0
156.0,156.0,156.0,157.0,147.4,164.5154,1460770.6666666667
156.0,156.0,156.0,157.0,144.4,162.4056,1460787.3333333333
156.0,151.0,151.0,155.0,153.5,161.3618,1460804.0
156.0,151.0,151.0,155.0,152.8,161.3618,1460821.0
156.0,151.0,151.0,155.0,152.2,159.2867,1460838.0
148.0,148.0,148.0,147.0,140.8,156.1419,1460855.0
148.0,148.0,148.0,147.0,138.3,154.0678,1460871.6666666667
148.0,148.0,148.0,147.0,135.7,152.0321,1460888.3333333333
148.0,146.0,146.0,147.0,147.0,149.9712,1460905.0
148.0,146.0,146.0,147.0,147.0,148.9507,1460921.3333333333
148.0,146.0,146.0,147.0,147.0,146.9406,1460937.6666666667
140.0,140.0,140.0,137.0,137.0,145.9121,1460954.0
140.0,140.0,140.0,137.0,137.0,144.0412,1460970.6666666667
140.0,140.0,140.0,137.0,137.0,141.3086,1460987.3333333333
140.0,132.0,132.0,129.0,123.1,141.3086,1461004.0
140.0,132.0,132.0,129.0,120.4,139.3910,1461020.0
140.0,132.0,132.0,129.0,117.7,139.3910,1461036.0
127.0,127.0,127.0,127.0,125.6,137.5924,1461052.0
127.0,127.0,127.0,127.0,124.9,135.0122,1461068.6666666667
127.0,127.0,127.0,127.0,124.2,133.4004,1461085.3333333333
127.0,128.0,128.0,129.0,129.0,132.6062,1461102.0
127.0,128.0,128.0,129.0,129.0,131.0679,1461119.0
127.0,128.0,128.0,129.0,129.0,130.3484,1461136.0
125.0,125.0,125.0,124.0,124.0,128.8619,1461153.0
125.0,125.0,125.0,124.0,124.0,127.4340,1461170.0
125.0,125.0,125.0,124.0,124.0,126.7184,1461187.0
125.0,118.0,118.0,116.0,109.8,125.2988,1461204.0
125.0,118.0,118.0,116.0,107.3,123.3108,1461220.6666666667
125.0,118.0,118.0,116.0,104.7,123.3108,1461237.3333333333
112.0,112.0,112.0,111.0,107.1,122.6849,1461254.0
112.0,112.0,112.0,111.0,105.4,120.7812,1461270.3333333333
112.0,112.0,112.0,111.0,103.7,120.1579,1461286.6666666667
112.0,107.0,107.0,106.0,102.2,118.9175,1461303.0
112.0,107.0,107.0,106.0,100.5,117.7229,1461319.0
112.0,107.0,107.0,106.0,98.8,117.0961,1461335.0
107.0,107.0,107.0,105.0,104.3,115.8710,1461351.0
107.0,107.0,107.0,105.0,105.0,115.2981,1461367.3333333333
107.0,107.0,107.0,105.0,105.0,114.0726,1461383.6666666667
107.0,106.0,106.0,106.0,106.0,112.8629,1461400.0
107.0,106.0,106.0,106.0,106.0,112.2434,1461417.0
107.0,106.0,106.0,106.0,106.0,111.0345,1461434.0
105.0,105.0,105.0,104.0,104.0,109.8135,1461451.0
105.0,105.0,105.0,104.0,104.0,108.0410,1461468.6666666667
105.0,105.0,105.0,104.0,104.0,107.4606,1461486.3333333333
105.0,102.0,102.0,101.0,98.8,107.4606,1461504.0
105.0,102.0,102.0,101.0,97.8,105.8168,1461520.3333333333
105.0,102.0,102.0,101.0,96.8,104.7391,1461536.6666666667
100.0,100.0,100.0,99.0,97.5,104.2374,1461553.0
100.0,100.0,100.0,99.0,96.8,103.2000,1461570.0
100.0,100.0,100.0,99.0,96.2,102.2038,1461587.0
100.0,93.0,93.0,90.0,83.0,101.7359,1461604.0
100.0,93.0,93.0,90.0,80.1,100.8237,1461620.3333333333
100.0,93.0,93.0,90.0,77.3,99.9382,1461636.6666666667
88.0,88.0,88.0,88.0,86.5,99.5093,1461653.0
88.0,88.0,88.0,88.0,85.8,98.6826,1461669.3333333333
88.0,88.0,88.0,88.0,85.1,97.8974,1461685.6666666667
88.0,86.0,86.0,85.0,82.8,96.8877,1461702.0
88.0,86.0,86.0,85.0,81.8,96.8877,1461719.3333333333
88.0,86.0,86.0,85.0,80.8,96.6005,1461736.6666666667
84.0,84.0,84.0,84.0,83.3,96.6005,1461754.0
84.0,84.0,84.0,84.0,84.0,95.5831,1461770.6666666667
84.0,84.0,84.0,84.0,84.0,95.1443,1461787.3333333333
84.0,83.0,83.0,84.0,84.0,94.9383,1461804.0
84.0,83.0,83.0,84.0,84.0,94.5759,1461820.6666666667
84.0,83.0,83.0,84.0,84.0,94.4142,1461837.3333333333
82.0,82.0,82.0,82.0,82.0,94.0892,1461854.0
82.0,82.0,82.0,82.0,82.0,93.7318,1461871.0
82.0,82.0,82.0,82.0,82.0,93.5782,1461888.0
82.0,83.0,83.0,84.0,84.0,93.1831,1461905.0
82.0,83.0,83.0,84.0,84.0,92.8026,1461921.6666666667
82.0,83.0,83.0,84.0,84.0,91.9540,1461938.3333333333
82.0,82.0,82.0,81.0,81.0,91.9540,1461955.0
82.0,82.0,82.0,81.0,81.0,91.9540,1461971.3333333333
82.0,82.0,82.0,81.0,81.0,91.5258,1461987.6666666667
82.0,81.0,81.0,81.0,81.0,91.5258,1462004.0
82.0,81.0,81.0,81.0,81.0,90.7390,1462020.3333333333
82.0,81.0,81.0,81.0,81.0,90.5589,1462036.6666666667
82.0,82.0,82.0,82.0,82.0,90.0145,1462053.0
82.0,82.0,82.0,82.0,82.0,90.0145,1462069.6666666667
82.0,82.0,82.0,82.0,82.0,89.8236,1462086.3333333333
82.0,79.0,79.0,78.0,78.0,89.1444,1462103.0
82.0,79.0,79.0,78.0,78.0,88.9297,1462119.6666666667
82.0,79.0,79.0,78.0,78.0,88.7544,1462136.3333333333
77.0,77.0,77.0,76.0,74.6,88.3708,1462153.0
77.0,77.0,77.0,76.0,73.9,87.9923,1462170.0
77.0,77.0,77.0,76.0,73.2,87.5915,1462187.0
77.0,75.0,75.0,73.0,70.8,87.3764,1462204.0
77.0,75.0,75.0,73.0,69.8,86.9943,1462221.0
77.0,75.0,75.0,73.0,68.8,86.6082,1462238.0
72.0,72.0,72.0,71.0,69.5,86.4301,1462255.0
72.0,72.0,72.0,71.0,68.8,86.0538,1462272.0
72.0,72.0,72.0,71.0,68.1,85.7265,1462289.0
72.0,64.0,64.0,61.0,53.2,85.3980,1462306.0
